FULL_NAME,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,MIN,OREB,PF,PTS,REB,STL,TOV,FIRST_NAME,LAST_NAME,FULL_NAME_LOWER,FIRST_NAME_LOWER,LAST_NAME_LOWER,IS_ACTIVE 
Michael Ruffin,28,21,100,0,0,0,70,29,0.38,48,22,0.48,46,6,663,81,105,80,181,22,30,Michael,Ruffin,michael ruffin,michael,ruffin,FALSE
Trevor Ruffin,158,2,63,192,71,0.38,422,174,0.42,110,88,0.76,55,12,935,14,92,506,78,28,98,Trevor,Ruffin,trevor ruffin,trevor,ruffin,FALSE
Jeff Ruland,125,33,287,2,0,0.1,467,263,0.56,270,194,0.69,42,24,1386,135,152,720,422,31,152,Jeff,Ruland,jeff ruland,jeff,ruland,FALSE
Stefano Rusconi,3,2,3,0,0,0,9,3,0.33,5,2,0.4,7,0,30,3,10,8,6,0,3,Stefano,Rusconi,stefano rusconi,stefano,rusconi,FALSE
Brandon Rush,52,29,136,144,58,0.32,318,136,0.42,45,32,0.66,53,18,1174,21,69,361,157,25,44,Brandon,Rush,brandon rush,brandon,rush,FALSE
Kareem Rush,47,9,60,105,38,0.33,288,115,0.37,33,23,0.69,44,11,770,14,59,291,73,19,38,Kareem,Rush,kareem rush,kareem,rush,FALSE
Bryon Russell,83,16,166,143,53,0.31,406,175,0.39,147,110,0.69,65,30,1524,58,153,513,224,67,64,Bryon,Russell,bryon russell,bryon,russell,FALSE
D'Angelo Russell,268,14,146,338,121,0.36,738,311,0.42,152,119,0.8,47,41,1406,24,88,862,170,52,136,D'Angelo,Russell,d'angelo russell,d'angelo,russell,TRUE
Walker Russell,58,0,19,13,4,0.31,95,33,0.35,22,14,0.64,28,0,357,7,29,84,26,18,33,Walker,Russell,walker russell,walker,russell,FALSE
Matt Ryan,0,0,0,5,2,0.3,6,2,0.29,0,0,0,2,0,18,0,2,6,0,0,1,Matt,Ryan,matt ryan,matt,ryan,TRUE
Arvydas Sabonis,138,71,386,59,19,0.32,594,297,0.5,241,190,0.79,67,45,1625,105,184,804,491,53,120,Arvydas,Sabonis,arvydas sabonis,arvydas,sabonis,FALSE
Domantas Sabonis,204,24,383,77,24,0.29,575,310,0.53,210,153,0.72,53,38,1559,127,164,797,511,41,129,Domantas,Sabonis,domantas sabonis,domantas,sabonis,TRUE
Robert Sacre,32,28,95,0,0,0,182,80,0.42,56,38,0.66,47,9,686,53,84,197,148,14,26,Robert,Sacre,robert sacre,robert,sacre,FALSE
John Salley,75,78,171,1,0,0.07,295,149,0.48,166,119,0.71,61,18,1323,98,193,416,269,36,77,John,Salley,john salley,john,salley,FALSE
John Salmons,147,16,148,145,54,0.36,499,216,0.42,139,112,0.78,60,30,1641,29,113,599,177,52,80,John,Salmons,john salmons,john,salmons,FALSE
Kevin Salvadori,6,12,17,0,0,0,23,6,0.22,12,8,0.61,20,0,121,6,14,21,22,0,8,Kevin,Salvadori,kevin salvadori,kevin,salvadori,FALSE
Soumaila Samake,2,10,22,0,0,0,36,14,0.4,13,6,0.71,24,1,150,16,18,34,38,0,3,Soumaila,Samake,soumaila samake,soumaila,samake,FALSE
Luka Samanic,10,5,30,26,8,0.33,60,26,0.38,16,10,0.65,18,2,178,8,24,69,39,4,11,Luka,Samanic,luka samanic,luka,samanic,FALSE
Cheikh Samb,0,4,6,1,0,0,14,3,0.27,3,1,0.31,8,0,39,5,4,7,11,1,1,Cheikh,Samb,cheikh samb,cheikh,samb,FALSE
Brandon Sampson,10,3,13,29,11,0.38,60,28,0.47,6,4,0.67,14,2,214,3,19,71,16,8,12,Brandon,Sampson,brandon sampson,brandon,sampson,FALSE
JaKarr Sampson,26,18,77,38,9,0.27,168,78,0.49,54,36,0.68,39,17,589,25,74,201,102,14,32,JaKarr,Sampson,jakarr sampson,jakarr,sampson,FALSE
Jamal Sampson,5,6,32,0,0,0,22,11,0.46,13,7,0.32,14,0,126,16,18,28,48,2,7,Jamal,Sampson,jamal sampson,jamal,sampson,FALSE
Ralph Sampson,105,76,287,6,1,0.16,609,293,0.44,180,121,0.63,46,37,1387,119,159,708,407,39,139,Ralph,Sampson,ralph sampson,ralph,sampson,FALSE
Samardo Samuels,15,14,73,1,0,0,177,79,0.43,84,55,0.63,36,4,574,49,77,213,122,13,38,Samardo,Samuels,samardo samuels,samardo,samuels,FALSE
Pepe Sanchez,22,1,6,1,0,0,15,4,0.19,0,0,0.5,17,0,83,2,11,10,9,7,4,Pepe,Sanchez,pepe sanchez,pepe,sanchez,FALSE
Jeff Sanders,6,2,16,0,0,0,31,12,0.4,6,4,0.57,14,0,116,10,16,28,26,4,8,Jeff,Sanders,jeff sanders,jeff,sanders,FALSE
Larry Sanders,29,72,145,1,0,0,232,112,0.44,55,30,0.6,40,19,772,79,111,253,224,25,37,Larry,Sanders,larry sanders,larry,sanders,FALSE
Melvin Sanders,3,0,19,3,2,0.67,33,16,0.48,10,7,0.7,16,0,113,4,20,41,23,5,8,Melvin,Sanders,melvin sanders,melvin,sanders,FALSE
Mike Sanders,66,15,92,6,1,0.14,331,161,0.5,78,60,0.77,49,16,927,50,126,383,142,35,54,Mike,Sanders,mike sanders,mike,sanders,FALSE
Daniel Santiago,10,12,46,0,0,0,82,38,0.45,40,28,0.52,30,8,354,19,58,104,65,10,21,Daniel,Santiago,daniel santiago,daniel,santiago,FALSE
Dario Saric,103,11,235,220,79,0.31,511,225,0.38,119,101,0.75,55,31,1374,83,117,630,318,33,84,Dario,Saric,dario saric,dario,saric,TRUE
Olivier Sarr,19,15,59,29,13,0.45,101,58,0.57,29,24,0.83,22,2,421,34,52,153,93,6,22,Olivier,Sarr,olivier sarr,olivier,sarr,TRUE
Jason Sasser,2,0,5,2,1,0.21,14,6,0.38,1,0,0.12,6,0,44,0,6,12,6,2,2,Jason,Sasser,jason sasser,jason,sasser,FALSE
Jeryl Sasser,34,6,62,22,6,0.15,110,34,0.26,42,28,0.74,41,2,529,34,47,102,96,24,20,Jeryl,Sasser,jeryl sasser,jeryl,sasser,FALSE
Tomas Satoransky,197,7,100,80,28,0.27,258,119,0.39,66,54,0.8,49,22,1058,38,81,319,138,38,62,Tomas,Satoransky,tomas satoransky,tomas,satoransky,FALSE
Kenny Satterfield,61,1,22,21,4,0.15,141,46,0.3,24,18,0.66,28,4,390,12,29,113,34,18,35,Kenny,Satterfield,kenny satterfield,kenny,satterfield,FALSE
Predrag Savovic,22,0,16,26,4,0.15,93,29,0.31,29,21,0.72,27,0,256,9,33,83,25,14,21,Predrag,Savovic,predrag savovic,predrag,savovic,FALSE
Brian Scalabrine,40,11,69,48,16,0.29,137,54,0.4,27,21,0.68,47,6,616,25,74,145,94,14,31,Brian,Scalabrine,brian scalabrine,brian,scalabrine,FALSE
Alex Scales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex,Scales,alex scales,alex,scales,FALSE
Jordan Schakel,0,0,6,6,0,0.17,11,0,0.09,2,2,0,4,0,30,2,0,5,8,0,0,Jordan,Schakel,jordan schakel,jordan,schakel,TRUE
Dan Schayes,69,43,197,1,0,0.06,321,153,0.44,172,138,0.8,57,22,1119,93,176,444,290,28,84,Dan,Schayes,dan schayes,dan,schayes,FALSE
Steve Scheffler,3,0,11,1,0,0.02,25,14,0.64,14,11,0.73,21,1,109,10,16,39,22,4,4,Steve,Scheffler,steve scheffler,steve,scheffler,FALSE
Luke Schenscher,4,4,18,0,0,0,24,12,0.46,10,4,0.51,16,0,134,9,23,28,27,2,4,Luke,Schenscher,luke schenscher,luke,schenscher,FALSE
Dwayne Schintzius,12,15,46,0,0,0.06,79,32,0.37,14,9,0.72,27,4,244,21,40,73,67,4,15,Dwayne,Schintzius,dwayne schintzius,dwayne,schintzius,FALSE
Russ Schoene,39,16,102,32,10,0.24,310,138,0.44,55,41,0.74,61,3,795,63,128,328,165,24,52,Russ,Schoene,russ schoene,russ,schoene,FALSE
Admiral Schofield,20,4,56,70,22,0.32,110,44,0.4,15,11,0.73,36,2,418,12,54,122,68,6,14,Admiral,Schofield,admiral schofield,admiral,schofield,TRUE
Detlef Schrempf,223,18,301,71,27,0.34,643,315,0.48,330,264,0.8,67,30,1970,111,199,922,412,50,133,Detlef,Schrempf,detlef schrempf,detlef,schrempf,FALSE
Dennis Schroder,291,8,158,217,73,0.33,752,327,0.43,182,152,0.82,62,27,1662,27,129,879,186,52,147,Dennis,Schroder,dennis schroder,dennis,schroder,TRUE
John Schweitz,9,1,8,2,0,0,38,12,0.17,5,4,0.35,11,0,58,3,7,28,11,0,8,John,Schweitz,john schweitz,john,schweitz,FALSE
Luis Scola,119,22,361,27,9,0.15,744,367,0.49,196,145,0.73,74,50,1900,134,204,888,494,47,112,Luis,Scola,luis scola,luis,scola,FALSE
Brent Scott,3,0,6,0,0,0,17,8,0.47,6,3,0.5,16,0,54,3,14,19,9,0,4,Brent,Scott,brent scott,brent,scott,FALSE
Byron Scott,195,20,165,150,55,0.36,876,423,0.47,213,178,0.83,77,51,2154,48,146,1078,213,87,114,Byron,Scott,byron scott,byron,scott,FALSE
Dennis Scott,106,17,118,250,98,0.38,582,241,0.41,98,77,0.75,53,31,1501,30,105,658,148,42,64,Dennis,Scott,dennis scott,dennis,scott,FALSE
James Scott,3,0,5,4,0,0,8,0,0,2,0,0.5,8,0,32,0,5,0,6,2,2,James,Scott,james scott,james,scott,FALSE
Mike Scott,51,8,144,147,54,0.32,326,146,0.42,48,36,0.74,58,3,962,38,89,381,182,19,36,Mike,Scott,mike scott,mike,scott,FALSE
Shawnelle Scott,5,6,31,0,0,0,42,20,0.46,18,8,0.46,26,3,157,26,31,47,57,4,9,Shawnelle,Scott,shawnelle scott,shawnelle,scott,FALSE
Trevon Scott,0,0,0,0,0,0,6,3,0.5,0,0,0,2,0,11,0,2,6,2,0,0,Trevon,Scott,trevon scott,trevon,scott,FALSE
Jay Scrubb,4,2,13,15,4,0.25,41,16,0.39,8,6,0.85,11,1,102,2,7,42,15,4,7,Jay,Scrubb,jay scrubb,jay,scrubb,TRUE
Carey Scurry,48,33,71,8,2,0.23,157,75,0.48,68,45,0.54,43,0,566,51,91,197,122,46,48,Carey,Scurry,carey scurry,carey,scurry,FALSE
Shea Seals,0,0,0,3,0,0,8,0,0.12,4,2,0.5,4,0,9,3,0,4,4,0,0,Shea,Seals,shea seals,shea,seals,FALSE
Malik Sealy,102,20,135,68,20,0.26,547,233,0.42,165,133,0.79,62,32,1466,63,136,619,198,65,85,Malik,Sealy,malik sealy,malik,sealy,FALSE
Thabo Sefolosha,82,26,176,97,34,0.34,289,129,0.44,60,44,0.73,58,32,1282,42,95,336,218,63,51,Thabo,Sefolosha,thabo sefolosha,thabo,sefolosha,FALSE
Rony Seikaly,72,70,348,3,0,0.11,625,300,0.45,330,226,0.66,56,50,1772,176,193,826,524,37,158,Rony,Seikaly,rony seikaly,rony,seikaly,FALSE
Josh Selby,17,0,9,10,2,0.15,47,16,0.31,12,9,0.71,19,0,148,0,12,42,10,4,18,Josh,Selby,josh selby,josh,selby,FALSE
Wayne Selden,39,4,45,66,22,0.35,169,70,0.42,36,26,0.66,27,6,508,12,45,188,56,12,30,Wayne,Selden,wayne selden,wayne,selden,FALSE
Brad Sellers,58,34,86,4,1,0.11,315,141,0.43,80,64,0.8,57,15,982,58,94,347,144,19,48,Brad,Sellers,brad sellers,brad,sellers,FALSE
Mouhamed Sene,0,5,11,0,0,0,18,8,0.54,13,8,0.73,11,1,58,7,9,25,18,0,4,Mouhamed,Sene,mouhamed sene,mouhamed,sene,FALSE
Alperen Sengun,94,36,136,62,16,0.27,278,134,0.53,124,87,0.64,38,6,780,75,111,370,212,30,76,Alperen,Sengun,alperen sengun,alperen,sengun,TRUE
Kevin Seraphin,35,43,137,0,0,0,331,162,0.49,50,35,0.73,60,5,919,72,129,359,209,13,64,Kevin,Seraphin,kevin seraphin,kevin,seraphin,FALSE
Ansu Sesay,16,8,30,7,2,0.13,93,40,0.44,28,18,0.63,32,2,325,26,40,100,56,10,14,Ansu,Sesay,ansu sesay,ansu,sesay,FALSE
Ramon Sessions,198,3,105,51,16,0.31,385,166,0.41,188,148,0.78,49,11,1138,23,65,496,128,32,83,Ramon,Sessions,ramon sessions,ramon,sessions,FALSE
Tom Sewell,6,0,2,2,0,0,36,9,0.25,4,2,0.5,21,0,87,2,13,20,4,3,7,Tom,Sewell,tom sewell,tom,sewell,FALSE
Collin Sexton,146,5,97,174,66,0.35,717,328,0.45,193,160,0.82,44,42,1451,39,103,881,136,37,109,Collin,Sexton,collin sexton,collin,sexton,TRUE
Charles Shackleford,28,25,158,1,0,0,241,116,0.5,58,38,0.66,50,18,769,83,111,271,241,20,46,Charles,Shackleford,charles shackleford,charles,shackleford,FALSE
Mustafa Shakur,14,2,8,6,1,0.05,31,10,0.18,8,4,0.52,12,0,85,4,8,26,11,2,10,Mustafa,Shakur,mustafa shakur,mustafa,shakur,FALSE
Landry Shamet,77,7,76,251,100,0.4,350,145,0.41,60,50,0.85,49,16,1130,11,91,441,87,22,32,Landry,Shamet,landry shamet,landry,shamet,TRUE
God Shammgod,36,0,5,2,0,0,58,19,0.33,30,23,0.77,20,0,146,2,27,61,7,7,21,God,Shammgod,god shammgod,god,shammgod,FALSE
Day'Ron Sharpe,10,9,45,4,0,0.14,81,46,0.48,24,14,0.54,18,4,219,44,36,106,89,6,16,Day'Ron,Sharpe,day'ron sharpe,day'ron,sharpe,TRUE
Shaedon Sharpe,2,0,5,7,4,0.57,20,10,0.5,4,3,0.75,4,0,61,4,10,27,9,0,3,Shaedon,Sharpe,shaedon sharpe,shaedon,sharpe,TRUE
Walter Sharpe,0,2,3,2,0,0,11,4,0.36,2,0,0,8,0,20,0,3,8,3,0,0,Walter,Sharpe,walter sharpe,walter,sharpe,FALSE
John Shasky,11,12,74,1,0,0,126,59,0.4,84,55,0.54,45,1,502,53,60,172,126,10,25,John,Shasky,john shasky,john,shasky,FALSE
Brian Shaw,246,16,152,85,26,0.24,410,164,0.37,75,58,0.71,59,23,1368,48,123,412,200,47,103,Brian,Shaw,brian shaw,brian,shaw,FALSE
Casey Shaw,0,0,0,0,0,0,8,0,0.12,0,0,0,9,0,14,3,2,2,3,0,2,Casey,Shaw,casey shaw,casey,shaw,FALSE
Marial Shayok,0,0,6,6,2,0.33,12,3,0.25,4,3,0.75,4,0,28,0,4,11,7,0,3,Marial,Shayok,marial shayok,marial,shayok,FALSE
Tornike Shengelia,8,1,10,4,0,0.12,20,9,0.46,8,4,0.33,18,0,101,4,12,22,14,2,9,Tornike,Shengelia,tornike shengelia,tornike,shengelia,FALSE
Jeff Sheppard,16,0,16,7,2,0.29,39,15,0.39,13,8,0.61,18,5,185,6,12,40,22,3,7,Jeff,Sheppard,jeff sheppard,jeff,sheppard,FALSE
Edmund Sherod,311,14,106,13,0,0.08,421,171,0.41,80,52,0.65,64,37,1624,43,112,395,149,96,104,Edmund,Sherod,edmund sherod,edmund,sherod,FALSE
Paul Shirley,2,0,3,0,0,0,13,5,0.3,2,0,0.28,6,0,41,3,4,11,6,0,3,Paul,Shirley,paul shirley,paul,shirley,FALSE
Dexter Shouse,2,0,0,0,0,0,4,0,0,0,0,0,3,0,18,0,2,0,0,0,2,Dexter,Shouse,dexter shouse,dexter,shouse,FALSE
Iman Shumpert,78,11,110,137,46,0.3,289,113,0.37,43,33,0.67,42,22,1035,29,94,306,139,47,48,Iman,Shumpert,iman shumpert,iman,shumpert,FALSE
Alexey Shved,94,9,58,111,35,0.32,257,96,0.37,90,70,0.79,37,6,673,18,42,297,76,23,48,Alexey,Shved,alexey shved,alexey,shved,FALSE
Pascal Siakam,181,39,286,171,56,0.29,715,350,0.49,205,158,0.74,58,44,1705,80,157,914,366,54,104,Pascal,Siakam,pascal siakam,pascal,siakam,TRUE
Jordan Sibert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,Jordan,Sibert,jordan sibert,jordan,sibert,FALSE
Xavier Silas,2,0,2,4,1,0.08,9,2,0.13,2,0,0.33,2,0,24,2,3,6,3,1,2,Xavier,Silas,xavier silas,xavier,silas,FALSE
Garret Siler,3,4,12,0,0,0,31,17,0.55,22,11,0.5,21,0,101,16,20,45,28,0,10,Garret,Siler,garret siler,garret,siler,FALSE
Chris Silva,7,5,22,1,0,0.29,20,12,0.48,16,11,0.54,13,0,102,14,25,36,36,2,10,Chris,Silva,chris silva,chris,silva,FALSE
Wayne Simien,6,1,28,0,0,0,72,34,0.44,20,18,0.8,26,0,254,22,42,84,50,8,14,Wayne,Simien,wayne simien,wayne,simien,FALSE
Ben Simmons,430,40,342,7,0,0.12,640,358,0.56,272,162,0.56,56,56,1882,105,158,880,447,93,187,Ben,Simmons,ben simmons,ben,simmons,TRUE
Bobby Simmons,71,8,123,96,38,0.28,355,155,0.37,86,71,0.71,47,23,1151,56,115,419,179,40,52,Bobby,Simmons,bobby simmons,bobby,simmons,FALSE
Cedric Simmons,2,6,16,0,0,0,30,12,0.32,12,4,0.26,15,1,125,9,15,29,25,2,5,Cedric,Simmons,cedric simmons,cedric,simmons,FALSE
Jonathon Simmons,102,13,99,94,29,0.32,354,153,0.43,110,83,0.74,52,13,1060,25,100,418,124,31,68,Jonathon,Simmons,jonathon simmons,jonathon,simmons,FALSE
Kobi Simmons,34,2,18,20,6,0.14,94,40,0.21,12,12,0.5,16,6,322,7,30,98,25,9,22,Kobi,Simmons,kobi simmons,kobi,simmons,FALSE
Lionel Simmons,214,52,291,20,6,0.27,740,320,0.41,242,187,0.77,65,44,1917,114,157,833,405,73,140,Lionel,Simmons,lionel simmons,lionel,simmons,FALSE
Miles Simon,0,0,0,2,0,0,5,0,0.2,0,0,0,5,0,19,0,0,2,2,0,3,Miles,Simon,miles simon,miles,simon,FALSE
Marko Simonovic,0,1,2,3,1,0.1,8,2,0.13,6,4,0.36,5,0,18,2,3,8,5,1,0,Marko,Simonovic,marko simonovic,marko,simonovic,TRUE
Anfernee Simons,86,5,79,203,79,0.37,374,159,0.42,58,48,0.79,43,8,905,14,72,445,93,16,48,Anfernee,Simons,anfernee simons,anfernee,simons,TRUE
Dickey Simpkins,38,7,90,1,0,0.14,135,60,0.42,79,48,0.52,41,11,626,50,72,169,140,11,44,Dickey,Simpkins,dickey simpkins,dickey,simpkins,FALSE
Zavier Simpson,30,4,19,8,0,0.12,52,19,0.36,5,5,0,4,4,174,2,15,44,21,5,10,Zavier,Simpson,zavier simpson,zavier,simpson,FALSE
Alvin Sims,5,0,0,0,0,0,10,4,0.4,5,2,0.4,4,0,25,3,2,11,4,2,6,Alvin,Sims,alvin sims,alvin,sims,FALSE
Courtney Sims,0,0,1,0,0,0,3,2,0.25,0,0,0,2,0,9,1,0,3,2,0,1,Courtney,Sims,courtney sims,courtney,sims,FALSE
Henry Sims,32,14,92,4,1,0.03,188,89,0.49,68,52,0.61,30,14,570,59,68,230,151,17,32,Henry,Sims,henry sims,henry,sims,FALSE
Jericho Sims,10,11,54,0,0,0,27,20,0.36,14,6,0.21,21,2,279,30,33,45,85,6,10,Jericho,Sims,jericho sims,jericho,sims,TRUE
Kyle Singler,45,16,109,133,49,0.35,308,127,0.39,61,48,0.73,54,29,1192,44,111,351,152,31,42,Kyle,Singler,kyle singler,kyle,singler,FALSE
Sean Singletary,19,0,17,17,7,0.4,57,21,0.36,14,12,0.89,25,1,202,7,30,60,23,7,15,Sean,Singletary,sean singletary,sean,singletary,FALSE
Chris Singleton,31,19,120,61,19,0.3,207,78,0.38,46,29,0.66,49,21,868,37,108,204,157,39,33,Chris,Singleton,chris singleton,chris,singleton,FALSE
James Singleton,20,23,108,22,6,0.26,148,66,0.44,42,35,0.86,43,3,604,61,72,173,169,18,27,James,Singleton,james singleton,james,singleton,FALSE
Mckinley Singleton,0,0,0,0,0,0,3,2,0.67,0,0,0,2,0,10,0,0,4,0,0,0,Mckinley,Singleton,mckinley singleton,mckinley,singleton,FALSE
Deividas Sirvydis,3,1,18,18,6,0.25,25,8,0.22,3,2,0.25,12,0,80,0,6,22,18,2,2,Deividas,Sirvydis,deividas sirvydis,deividas,sirvydis,TRUE
Charlie Sitton,26,6,36,2,0,0,94,39,0.41,25,13,0.52,43,0,304,24,50,91,60,7,19,Charlie,Sitton,charlie sitton,charlie,sitton,FALSE
Peyton Siva,34,0,12,25,7,0.28,57,18,0.32,15,11,0.73,24,0,224,2,27,54,14,9,18,Peyton,Siva,peyton siva,peyton,siva,FALSE
Scott Skiles,388,3,125,138,52,0.36,526,229,0.41,174,155,0.87,60,37,1679,28,134,665,153,50,150,Scott,Skiles,scott skiles,scott,skiles,FALSE
Brian Skinner,20,35,125,0,0,0.04,155,77,0.43,55,30,0.48,40,12,711,61,83,183,186,17,34,Brian,Skinner,brian skinner,brian,skinner,FALSE
Reggie Slater,11,5,34,0,0,0,83,40,0.53,56,35,0.57,21,3,279,27,40,116,61,7,20,Reggie,Slater,reggie slater,reggie,slater,FALSE
Jose Slaughter,52,7,34,41,9,0.22,238,89,0.37,59,38,0.64,63,0,515,34,93,225,68,36,42,Jose,Slaughter,jose slaughter,jose,slaughter,FALSE
Tamar Slay,10,1,15,16,4,0.26,67,24,0.35,9,5,0.4,22,0,172,8,24,58,23,9,13,Tamar,Slay,tamar slay,tamar,slay,FALSE
Donald Sloan,79,1,48,36,11,0.18,137,56,0.35,31,24,0.58,27,8,468,8,25,145,55,10,29,Donald,Sloan,donald sloan,donald,sloan,FALSE
Uros Slokar,0,2,7,2,0,0.5,26,14,0.54,13,9,0.69,20,0,72,7,11,38,14,0,9,Uros,Slokar,uros slokar,uros,slokar,FALSE
Tom Sluby,16,0,7,2,0,0,58,30,0.52,21,13,0.62,31,0,151,5,18,73,12,3,11,Tom,Sluby,tom sluby,tom,sluby,FALSE
Alen Smailagic,8,4,14,12,4,0.32,34,16,0.45,12,9,0.59,14,1,112,8,12,44,22,3,8,Alen,Smailagic,alen smailagic,alen,smailagic,FALSE
Javonte Smart,11,2,13,18,5,0.32,40,13,0.35,4,3,0.56,11,1,133,3,8,34,16,4,7,Javonte,Smart,javonte smart,javonte,smart,TRUE
Keith Smart,2,0,0,0,0,0,2,0,0,2,2,0,2,0,12,0,0,2,0,0,2,Keith,Smart,keith smart,keith,smart,FALSE
Marcus Smart,260,21,160,278,89,0.31,531,203,0.38,145,113,0.79,58,34,1736,49,149,609,209,92,105,Marcus,Smart,marcus smart,marcus,smart,TRUE
Charles Smith,78,79,208,10,2,0.1,625,294,0.46,262,202,0.76,58,41,1645,120,197,792,328,47,104,Charles,Smith,charles smith,charles,smith,FALSE
Charles Smith,17,9,19,37,11,0.25,103,42,0.32,14,8,0.52,22,4,275,8,28,103,27,12,16,Charles,Smith,charles smith,charles,smith,FALSE
Charles Smith,38,0,21,3,0,0,50,22,0.39,28,19,0.43,24,0,196,5,30,62,25,12,15,Charles,Smith,charles smith,charles,smith,FALSE
Chris Smith,209,19,77,54,20,0.28,325,142,0.44,108,77,0.71,75,13,1319,20,115,380,97,39,73,Chris,Smith,chris smith,chris,smith,FALSE
Chris Smith,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,Chris,Smith,chris smith,chris,smith,FALSE
Clinton Smith,24,1,16,0,0,0,60,26,0.46,21,15,0.62,23,0,193,14,20,67,30,7,14,Clinton,Smith,clinton smith,clinton,smith,FALSE
Craig Smith,54,15,171,4,0,0.03,368,204,0.55,160,106,0.68,67,8,1138,90,160,513,261,30,69,Craig,Smith,craig smith,craig,smith,FALSE
Derek Smith,90,18,85,17,5,0.23,415,204,0.46,153,114,0.73,43,23,1011,49,125,527,133,28,72,Derek,Smith,derek smith,derek,smith,FALSE
Donta Smith,24,2,22,13,4,0.39,70,30,0.47,30,20,0.59,30,0,280,11,35,82,33,16,14,Donta,Smith,donta smith,donta,smith,FALSE
Doug Smith,80,30,168,7,1,0.06,480,204,0.41,81,63,0.74,59,24,1167,79,196,471,247,45,71,Doug,Smith,doug smith,doug,smith,FALSE
Greg Smith,8,12,65,0,0,0,79,49,0.61,38,22,0.39,30,2,367,33,58,119,98,6,13,Greg,Smith,greg smith,greg,smith,FALSE
Ish Smith,157,10,84,51,17,0.29,302,128,0.39,41,28,0.58,42,10,790,15,52,299,99,30,53,Ish,Smith,ish smith,ish,smith,TRUE
JR Smith,126,13,154,311,116,0.35,623,261,0.41,115,84,0.75,58,25,1575,29,131,722,183,59,78,JR,Smith,jr smith,jr,smith,FALSE
Jabari Smith,13,5,25,2,0,0.08,61,25,0.41,24,16,0.65,22,0,208,10,33,67,34,7,10,Jabari,Smith,jabari smith,jabari,smith,FALSE
Jalen Smith,11,18,94,56,18,0.28,159,79,0.48,44,33,0.72,27,4,417,43,43,209,137,6,19,Jalen,Smith,jalen smith,jalen,smith,TRUE
Jason Smith,33,30,104,20,7,0.24,244,114,0.42,51,40,0.82,45,8,730,48,98,274,152,15,37,Jason,Smith,jason smith,jason,smith,FALSE
Jerry Smith,4,0,5,6,0,0.17,14,3,0.21,0,0,0,5,0,46,2,5,7,7,5,0,Jerry,Smith,jerry smith,jerry,smith,FALSE
Joe Smith,49,40,196,6,1,0.15,464,211,0.43,151,119,0.77,51,28,1299,117,143,541,313,29,62,Joe,Smith,joe smith,joe,smith,FALSE
Josh Smith,186,110,321,115,33,0.25,740,331,0.42,239,149,0.56,61,48,1893,113,165,844,434,71,146,Josh,Smith,josh smith,josh,smith,FALSE
Keith Smith,43,3,19,9,3,0.33,150,57,0.38,28,21,0.75,42,4,461,13,74,138,32,25,30,Keith,Smith,keith smith,keith,smith,FALSE
Kenny Smith,309,5,90,126,50,0.39,560,267,0.46,151,125,0.86,58,47,1693,20,91,709,110,57,126,Kenny,Smith,kenny smith,kenny,smith,FALSE
Labradford Smith,101,4,46,33,10,0.23,286,122,0.42,70,56,0.78,50,8,802,25,94,310,71,36,53,Labradford,Smith,labradford smith,labradford,smith,FALSE
Larry Smith,72,35,363,1,0,0,365,194,0.52,125,67,0.46,68,46,1760,262,228,454,625,54,98,Larry,Smith,larry smith,larry,smith,FALSE
Leon Smith,2,1,11,0,0,0,14,6,0.44,8,6,0.32,8,0,52,6,6,16,16,2,2,Leon,Smith,leon smith,leon,smith,FALSE
Michael Smith,83,29,251,1,0,0.11,218,116,0.52,143,77,0.57,55,23,1289,138,137,309,389,45,64,Michael,Smith,michael smith,michael,smith,FALSE
Michael Smith,47,2,46,20,3,0.15,207,98,0.47,40,34,0.84,47,3,443,25,40,233,71,7,36,Michael,Smith,michael smith,michael,smith,FALSE
Mike Smith,10,3,12,18,3,0.17,59,19,0.32,16,10,0.62,17,0,179,10,8,51,22,5,7,Mike,Smith,mike smith,mike,smith,FALSE
Nolan Smith,48,2,30,36,10,0.25,147,54,0.37,28,20,0.71,42,2,414,12,40,138,42,12,36,Nolan,Smith,nolan smith,nolan,smith,FALSE
Otis Smith,106,29,117,28,8,0.21,506,233,0.44,164,125,0.74,56,15,1159,91,120,599,208,58,83,Otis,Smith,otis smith,otis,smith,FALSE
Reggie Smith,2,4,32,1,0,0,50,20,0.39,26,10,0.34,33,4,192,28,32,50,60,8,8,Reggie,Smith,reggie smith,reggie,smith,FALSE
Russ Smith,7,0,4,7,1,0.19,18,6,0.31,10,8,0.62,10,0,49,1,8,21,5,3,8,Russ,Smith,russ smith,russ,smith,FALSE
Steven Smith,182,18,121,207,74,0.34,652,286,0.42,226,191,0.83,60,43,1793,68,144,836,189,45,105,Steven,Smith,steven smith,steven,smith,FALSE
Steven Smith,0,0,5,0,0,0,8,2,0.25,2,0,0.5,8,0,28,0,4,5,6,0,2,Steven,Smith,steven smith,steven,smith,FALSE
